repseq	Y_OTUS	domain	phylum	class	order	family	genus	species
629|3080	Y_OTU_22839	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3084	Y_OTU_3547	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	unclassified_Davidiella
629|3087	Y_OTU_10270	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3100	Y_OTU_123	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius elaiochrous
629|3119	Y_OTU_10480	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3156	Y_OTU_29287	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|3178	Y_OTU_22718	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3192	Y_OTU_29294	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|3195	Y_OTU_22730	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3204	Y_OTU_10309	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|322	Y_OTU_29307	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|3250	Y_OTU_10370	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Haematonectria	unclassified_Haematonectria
629|3306	Y_OTU_22804	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3327	Y_OTU_29306	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|3358	Y_OTU_22762	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3366	Y_OTU_10252	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3369	Y_OTU_10253	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3390	Y_OTU_10365	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3402	Y_OTU_920	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala equina
629|3422	Y_OTU_10161	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3427	Y_OTU_32373	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia reukaufii
629|3438	Y_OTU_2915	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Amphinema	unclassified_Amphinema
629|3440	Y_OTU_10209	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3486	Y_OTU_10121	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3488	Y_OTU_29286	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|3511	Y_OTU_23007	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3546	Y_OTU_10243	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3555	Y_OTU_10429	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3565	Y_OTU_22818	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3570	Y_OTU_22998	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3599	Y_OTU_10399	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|360	Y_OTU_22833	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3616	Y_OTU_3222	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cladosporium	Cladosporium dominicanum
629|3618	Y_OTU_10205	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|362	Y_OTU_3223	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cladosporium	Cladosporium dominicanum
629|3624	Y_OTU_10400	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3636	Y_OTU_22788	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3663	Y_OTU_10367	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3675	Y_OTU_4651	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Haematonectria	unclassified_Haematonectria
629|3687	Y_OTU_10444	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3717	Y_OTU_1748	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Kabatiella	Aureobasidium pullulans
629|3735	Y_OTU_4399	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium merismoides
629|3757	Y_OTU_22815	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|377	Y_OTU_4296	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	unclassified_Davidiella
629|3780	Y_OTU_29292	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|3782	Y_OTU_22724	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3789	Y_OTU_22723	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3814	Y_OTU_22976	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3815	Y_OTU_10379	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3833	Y_OTU_22968	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3851	Y_OTU_22783	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3870	Y_OTU_22708	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3877	Y_OTU_22942	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3931	Y_OTU_10115	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|3953	Y_OTU_22716	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|3983	Y_OTU_22817	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|40	Y_OTU_31970	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_Incertae sedis	Bullera	Bullera pseudoalba
629|4002	Y_OTU_3548	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	unclassified_Davidiella
629|4014	Y_OTU_1751	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Kabatiella	Aureobasidium pullulans
629|4027	Y_OTU_10293	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4033	Y_OTU_10475	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4037	Y_OTU_10474	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4049	Y_OTU_10307	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4058	Y_OTU_23036	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4075	Y_OTU_22704	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4084	Y_OTU_22901	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4093	Y_OTU_10134	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Hortaea	Hortaea werneckii
629|4100	Y_OTU_23041	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4109	Y_OTU_10417	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4145	Y_OTU_22743	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4175	Y_OTU_23031	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4187	Y_OTU_10386	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	unclassified_Gibberella
629|4209	Y_OTU_22760	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|421	Y_OTU_2910	Fungi	Basidiomycota	Agaricomycetes	unclassified_Agaricomycetes	unclassified_Agaricomycetes	unclassified_Agaricomycetes	unclassified_Agaricomycetes
629|4255	Y_OTU_23006	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4294	Y_OTU_23004	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4341	Y_OTU_3545	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	unclassified_Davidiella
629|4352	Y_OTU_10238	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4383	Y_OTU_10470	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4392	Y_OTU_30324	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_Incertae sedis	Bannoa	Bannoa hahajimensis
629|4418	Y_OTU_10485	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4438	Y_OTU_29341	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|4454	Y_OTU_29348	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|4460	Y_OTU_31971	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_Incertae sedis	Bullera	unclassified_Bullera
629|4476	Y_OTU_10416	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4485	Y_OTU_22772	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4502	Y_OTU_10159	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
629|451	Y_OTU_10456	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4515	Y_OTU_10357	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|452	Y_OTU_10457	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4553	Y_OTU_10389	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4558	Y_OTU_22777	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4565	Y_OTU_10175	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4580	Y_OTU_23034	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4593	Y_OTU_10306	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|46	Y_OTU_22845	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4608	Y_OTU_1352	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina mikolae
629|4612	Y_OTU_22824	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4621	Y_OTU_2376	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
629|4639	Y_OTU_10247	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4713	Y_OTU_30613	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
629|4734	Y_OTU_22774	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4735	Y_OTU_22775	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4738	Y_OTU_22776	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|474	Y_OTU_22796	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4770	Y_OTU_10433	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4778	Y_OTU_22750	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4782	Y_OTU_22982	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4813	Y_OTU_10189	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4817	Y_OTU_10190	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4830	Y_OTU_10206	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4840	Y_OTU_22722	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|485	Y_OTU_22918	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4868	Y_OTU_10431	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4897	Y_OTU_29289	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|4901	Y_OTU_29319	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|4915	Y_OTU_18064	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4921	Y_OTU_22859	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4923	Y_OTU_30622	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium sp CBS 116708
629|4928	Y_OTU_10287	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|493	Y_OTU_22916	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|4932	Y_OTU_10483	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|4953	Y_OTU_18062	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
629|4962	Y_OTU_4012	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	Cladosporium langeronii
629|499	Y_OTU_22738	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5005	Y_OTU_10460	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5014	Y_OTU_10274	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5051	Y_OTU_10300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5058	Y_OTU_10301	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5128	Y_OTU_22728	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5135	Y_OTU_10336	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5148	Y_OTU_30615	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
629|5164	Y_OTU_30612	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
629|5178	Y_OTU_10359	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5195	Y_OTU_10291	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5204	Y_OTU_29310	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|5247	Y_OTU_10224	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Haematonectria	unclassified_Haematonectria
629|5255	Y_OTU_29339	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_Incertae sedis	Sporobolomyces	Sporobolomyces nylandii
629|5282	Y_OTU_30617	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
629|529	Y_OTU_18057	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5299	Y_OTU_30628	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium sp CBS 116708
629|5304	Y_OTU_18052	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5307	Y_OTU_502	Fungi	Ascomycota	unclassified_Ascomycota	unclassified_Ascomycota	unclassified_Ascomycota	unclassified_Ascomycota	unclassified_Ascomycota
629|5317	Y_OTU_10308	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5368	Y_OTU_22744	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|539	Y_OTU_22727	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5393	Y_OTU_22928	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5396	Y_OTU_22929	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|540	Y_OTU_1349	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina mikolae
629|5417	Y_OTU_22971	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5429	Y_OTU_22797	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5446	Y_OTU_10183	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5450	Y_OTU_10382	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5464	Y_OTU_22778	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5477	Y_OTU_22961	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5549	Y_OTU_32382	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia reukaufii
629|5557	Y_OTU_18056	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	unclassified_Gibberella
629|5571	Y_OTU_10448	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5580	Y_OTU_22913	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5621	Y_OTU_22710	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5657	Y_OTU_10233	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5660	Y_OTU_22967	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5679	Y_OTU_22791	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5718	Y_OTU_22849	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|573	Y_OTU_10176	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|574	Y_OTU_10275	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5768	Y_OTU_30635	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
629|5780	Y_OTU_30341	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_Incertae sedis	Bannoa	Bannoa hahajimensis
629|5827	Y_OTU_22930	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5862	Y_OTU_2366	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
629|588	Y_OTU_22836	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|5897	Y_OTU_10221	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|5900	Y_OTU_2909	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria alternata
629|5904	Y_OTU_3220	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cladosporium	Cladosporium dominicanum
629|5957	Y_OTU_10355	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|600	Y_OTU_22936	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6078	Y_OTU_22808	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6092	Y_OTU_10278	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6093	Y_OTU_32383	Fungi	unclassified_Fungi	unclassified_Fungi	unclassified_Fungi	unclassified_Fungi	unclassified_Fungi	unclassified_Fungi
629|6134	Y_OTU_22747	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6135	Y_OTU_10163	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6146	Y_OTU_10363	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6164	Y_OTU_10374	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6165	Y_OTU_22943	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6177	Y_OTU_10198	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6199	Y_OTU_29763	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Phoma tropica
629|6200	Y_OTU_22793	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6221	Y_OTU_22803	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6253	Y_OTU_10437	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6262	Y_OTU_10262	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6281	Y_OTU_22745	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
629|6282	Y_OTU_10162	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6290	Y_OTU_10346	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6302	Y_OTU_10129	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
629|6318	Y_OTU_10331	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
