repseq	OTUS	domain	phylum	class	order	family	genus
61C|356	OTU_360	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Aquisphaera
61C|380	OTU_2273	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
61C|384	OTU_3438	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified_Rhizobiales	unclassified_Rhizobiales
61C|412	OTU_2254	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
61C|416	OTU_3437	acteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	unclassified_Peptoniphilaceae
61C|463	OTU_3562	acteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
61C|489	OTU_2255	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
61C|493	OTU_2253	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
61C|51	OTU_357	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
61C|80	OTU_2256	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
6|2	OTU_2799	acteria	acteroidetes	Cytophagia	Cytophagales	unclassified_Cytophagales	unclassified_Cytophagales
620|112	OTU_3673	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
620|116	OTU_2294	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
620|122	OTU_3442	acteria	Firmicutes	acilli	acillales	Paenibacillaceae 1	Cohnella
620|126	OTU_2290	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
620|128	OTU_2291	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera
620|134	OTU_2288	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
620|145	OTU_2283	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
620|165	OTU_2295	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
620|185	OTU_362	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
620|195	OTU_2297	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
620|24	OTU_2296	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	acillariophyta
620|243	OTU_2285	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
620|247	OTU_2284	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	unclassified_Planctomycetaceae
620|258	OTU_2289	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
620|275	OTU_364	acteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	unclassified_Rhodobacteraceae
620|300	OTU_2293	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	unclassified_Acetobacteraceae
620|322	OTU_2282	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
620|336	OTU_3443	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
620|37	OTU_2286	acteria	acteroidetes	acteroidia	acteroidales	Prevotellaceae	Prevotella
620|43	OTU_2292	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
620|62	OTU_2281	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Filimonas
620|73	OTU_363	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
620|89	OTU_2287	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Chlorophyta
620|93	OTU_3441	acteria	acteroidetes	Cytophagia	Cytophagales	unclassified_Cytophagales	unclassified_Cytophagales
621|118	OTU_2305	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
621|135	OTU_3444	acteria	Firmicutes	acilli	Lactobacillales	Streptococcaceae	Lactococcus
621|173	OTU_3445	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	unclassified_Acetobacteraceae
621|184	OTU_2303	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
621|185	OTU_2304	acteria	Acidobacteria	Acidobacteria_Gp6	unclassified_Acidobacteria_Gp6	unclassified_Acidobacteria_Gp6	Gp6
621|188	OTU_2302	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
621|19	OTU_2307	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
621|211	OTU_2306	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
621|221	OTU_2308	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
62|123	OTU_2331	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
621|271	OTU_2301	acteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
621|4	OTU_2299	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
621|45	OTU_2300	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root
621|9	OTU_2298	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
622|312	OTU_3588	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Soonwooa
624|204	OTU_365	acteria	Proteobacteria	etaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
624|323	OTU_2310	acteria	Proteobacteria	etaproteobacteria	urkholderiales	unclassified_urkholderiales	unclassified_urkholderiales
624|445	OTU_2311	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
624|460	OTU_366	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
624|470	OTU_2309	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Psychroglaciecola
624|471	OTU_97	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
624|66	OTU_3674	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
62|498	OTU_2327	acteria	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes
62|515	OTU_2330	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas
62|588	OTU_2329	acteria	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales
626|177	OTU_2312	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
626|23	OTU_2315	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
626|432	OTU_2314	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae
62|652	OTU_2328	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
626|59	OTU_2313	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
628|109	OTU_2317	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
628|279	OTU_2316	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma
628|339	OTU_3446	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
628|40	OTU_2318	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	unclassified_Flavobacteriales	unclassified_Flavobacteriales
628|562	OTU_3447	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
628|661	OTU_2319	acteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unclassified_Xanthomonadaceae
62|9	OTU_3675	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
629|160	OTU_2324	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
629|177	OTU_370	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
629|192	OTU_372	Archaea	Diapherotrites	unclassified_Diapherotrites	unclassified_Diapherotrites	unclassified_Diapherotrites	unclassified_Diapherotrites
629|208	OTU_2321	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
629|211	OTU_367	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
629|22	OTU_368	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
629|23	OTU_369	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
629|233	OTU_2323	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
629|31	OTU_2326	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
629|327	OTU_2320	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
629|34	OTU_2325	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
629|5	OTU_2322	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
629|6	OTU_371	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
6|3	OTU_2800	acteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
631|1089	OTU_374	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
631|1146	OTU_2341	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
631|1152	OTU_3449	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
631|1231	OTU_3448	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	dellovibrio
631|148	OTU_2347	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
631|182	OTU_2346	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
631|251	OTU_2338	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
631|294	OTU_2343	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiaceae	Cupriavidus
631|334	OTU_2349	acteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified_Actinomycetales	unclassified_Actinomycetales
631|383	OTU_2339	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
631|484	OTU_2333	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Soonwooa
6|315	OTU_2804	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
631|722	OTU_2340	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto
631|750	OTU_2342	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges
631|758	OTU_373	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fluviimonas
631|777	OTU_98	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
631|811	OTU_2337	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Haliscomenobacter
631|873	OTU_2334	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Oxalobacteraceae	Duganella
631|898	OTU_375	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
631|918	OTU_2332	acteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae
631|932	OTU_2336	acteria	Proteobacteria	etaproteobacteria	urkholderiales	unclassified_urkholderiales	unclassified_urkholderiales
631|936	OTU_2335	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
631|938	OTU_2348	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Soonwooa
631|981	OTU_2345	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
631|988	OTU_2344	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neokomagataea
632|121	OTU_2369	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
632|137	OTU_376	acteria	Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	Microgenomates_genera_incertae_sedis
632|15	OTU_3592	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
632|17	OTU_2367	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
6|322	OTU_2802	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
632|208	OTU_2368	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania
632|222	OTU_3450	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	unclassified_Comamonadaceae
632|224	OTU_2357	acteria	Acidobacteria	Acidobacteria_Gp3	unclassified_Acidobacteria_Gp3	unclassified_Acidobacteria_Gp3	Candidatus Solibacter
632|238	OTU_3451	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	Parabacteroides
632|241	OTU_2364	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	unclassified_Rhodospirillaceae
632|25	OTU_2363	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
632|261	OTU_2353	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
632|263	OTU_2352	acteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	unclassified_Oceanospirillales	unclassified_Oceanospirillales
632|277	OTU_2366	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
632|285	OTU_2362	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
632|288	OTU_2361	acteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	unclassified_Verrucomicrobiaceae
632|292	OTU_2356	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
632|317	OTU_2360	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
632|331	OTU_2365	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	eijerinckiaceae	unclassified_eijerinckiaceae
632|394	OTU_2355	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
632|415	OTU_2354	acteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Litorilinea
632|62	OTU_2358	acteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium III
632|63	OTU_2359	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
632|95	OTU_2351	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	acteriovoracaceae	Halobacteriovorax
632|98	OTU_2350	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	unclassified_Acetobacteraceae
635|122	OTU_3453	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	unclassified_Porphyromonadaceae
635|148	OTU_2370	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga
635|15	OTU_2380	acteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
635|17	OTU_2381	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	unclassified_Flavobacteriaceae
635|189	OTU_2378	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
635|21	OTU_2373	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
635|233	OTU_49	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
635|241	OTU_2374	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum
635|253	OTU_2376	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
635|291	OTU_3454	acteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae
635|31	OTU_2379	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
635|348	OTU_2372	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella
635|359	OTU_101	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
635|393	OTU_99	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
635|429	OTU_3452	acteria	Firmicutes	acilli	Lactobacillales	Streptococcaceae	Streptococcus
635|464	OTU_377	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Emticicia
